date,开盘,收盘,最高,最低,成交量,成交额,code,log_return,is_extreme
2020-03-03,8.330207247158535,8.393242833954384,8.774602899126606,7.902902186224863,37217,31237131.85512803,000063,-0.025867803382821547,False
2020-03-04,8.804105420922085,8.682311146812275,8.837061272733148,8.424533651278322,26451,22965581.21443315,000063,0.03386079678753917,False
2020-03-05,8.299137641889216,8.348567064377496,8.377691258619576,8.188998548140509,646751,539944409.745321,000063,-0.03919783930487885,False
2020-03-06,8.325817494016306,8.304295379565888,8.566596100237762,7.905644282491379,909825,755545554.3713534,000063,-0.005317018531778372,False
2020-03-09,8.069801782496231,8.056317629580036,8.518320891201068,7.654101477201529,647350,521525721.7508637,000063,-0.030316314205290393,False
2020-03-10,8.080830381164638,8.208367105478029,8.578547779234473,7.63778650620704,446336,366368974.03906417,000063,0.018697430411947498,False
2020-03-11,8.276465786579976,8.113468322777502,8.489628598420355,7.970568122336043,818079,663745805.2029496,000063,-0.011628576025811887,False
2020-03-12,8.027822304607898,8.112269051065647,8.53803316124915,7.562129863421635,970860,787587753.0917594,000063,-0.00014782338533001472,False
2020-03-13,8.59939508444208,8.494102246993133,8.88409315674545,8.46131612136119,616978,524067421.61453295,000063,0.04599445603034715,False
2020-03-16,8.265047200281163,8.31606364634537,8.562838200754344,8.148620519618461,178935,148803484.85588086,000063,-0.021183045926579037,False
2020-03-17,8.194009965447751,7.997257647099922,8.320515623867454,7.628428312491406,491917,393398698.9988452,000063,-0.03909033464716897,False
2020-03-18,7.611139397288251,7.626815539744493,7.785836545444201,7.193112266672285,199376,152060397.5052098,000063,-0.04742829107562729,False
2020-03-19,7.704804832108691,7.6807806263320355,7.91595842031718,7.3692348527103215,435377,334403522.6750562,000063,0.007050788323457819,False
2020-03-20,7.76177393314704,7.657024860844466,8.164602928303006,7.313789468019433,990316,758287423.2092048,000063,-0.003097677109458352,False
2020-03-23,7.689165889769252,7.768142122707106,7.882839566201336,7.677374237520995,762413,592253254.0199493,000063,0.01440751780335964,False
2020-03-24,7.8377195272967,7.72017076273554,7.900462921899733,7.687134355270913,179423,138517619.87622988,000063,-0.006194543424345003,False
2020-03-25,7.563863610130195,7.534698625509075,8.02751265335821,7.357789283976816,383529,288977542.914287,000063,-0.024317648653396397,False
2020-03-26,7.392096381629505,7.139431364107953,7.880571802333158,7.078743546333226,288673,206096107.0171135,000063,-0.05388570236523383,False
2020-03-27,7.537357893634814,7.525551924986148,7.860371517847773,7.51551994241481,404955,304750987.9782765,000063,0.05267102115964758,False
2020-03-30,7.676460837849248,7.594983055198648,7.749088961304531,7.253791811919216,388231,294860786.6502827,000063,0.009183751539930009,False
2020-03-31,7.650415837229167,7.49539966403754,8.032835322953114,7.04738602463472,831672,623371402.9389429,000063,-0.013198450777715217,False
2020-04-01,7.455145633050258,7.486682305418638,7.724911517856666,7.216706210018111,262253,196340489.4642954,000063,-0.001163704700112403,False
2020-04-02,7.428589225701862,7.5618178264252816,7.982718217942099,7.344429469393479,892975,675251427.3552116,000063,0.009985864997553634,False
2020-04-03,7.336027063752663,7.288058828855081,7.78827465904189,7.126499352873661,112991,82348505.51311645,000063,-0.036874382576636215,False
2020-04-06,7.303425307754493,7.275419765975034,7.425773839577498,6.841321104081449,547240,398140071.2732178,000063,-0.0017357207580479927,False
2020-04-07,7.498161455261374,7.428505909079094,7.703862634186646,7.060005386365903,526750,391296548.7607413,000063,0.020823238372187795,False
2020-04-08,7.427518418446798,7.403862847924388,7.50837357119091,6.942251010368698,247884,183529913.81948888,000063,-0.003322879067150366,False
2020-04-09,7.304645600941221,7.201387203861963,7.605923157306229,6.798611273802404,314282,226326637.3204145,000063,-0.027728195821289298,False
2020-04-10,7.2310968828576065,7.314075105892212,7.342658600055369,7.052811743691679,933929,683082684.9570808,000063,0.015526913792172995,False
2020-04-13,7.460576904483724,7.474030745711535,7.716507002207029,7.283258770460266,102778,76816593.19827402,000063,0.021633856284532956,False
2020-04-14,7.431738770746378,7.421803077422548,7.810449259132908,7.245828812585989,939784,697489178.3312472,000063,-0.007012414736771085,False
2020-04-15,7.583868660500804,7.56744024319249,8.010210820505895,7.392243629082047,587901,444890568.6413108,000063,0.019432835369723386,False
2020-04-16,7.594693275829663,7.367632130294746,7.7887660357231985,7.046255075930618,332545,245006922.67688665,000063,-0.026758495697530794,False
2020-04-17,7.567625360789323,7.430708174715322,8.018786404840933,7.309910851271315,952974,708127169.209116,000063,0.008524797390715533,False
2020-04-20,7.725458044118113,7.653246586689122,8.087598479768854,7.477165424555887,424418,324817560.9829424,000063,0.029508781157219548,False
2020-04-21,7.565019580188557,7.57976008712577,7.926445945036639,7.42032853892,470528,356648935.42751145,000063,-0.009648399848761133,False
2020-04-22,7.201471309024684,7.341163505381835,7.377685392159499,7.096666122392486,76998,56525490.758739054,000063,-0.03198420259468849,False
2020-04-23,7.293537760564565,7.213443423232468,7.613826181583612,6.827923218314354,805448,581005357.8355745,000063,-0.01755091858921895,False
2020-04-24,7.416238437176012,7.383918899168963,7.706230711638857,7.084196915398855,357464,263948518.5372534,000063,0.023358086626242162,False
2020-04-27,7.110856271090207,7.149362032622376,7.38117296309377,7.010642596971676,880617,629584974.5081818,000063,-0.03228138730239355,False
2020-04-28,6.647500075377733,6.703512165504449,6.811334216496474,6.333355926005089,14951,10022421.0386457,000063,-0.06439153366162521,False
2020-04-29,6.6730652830078485,6.729397647605307,7.158085740104046,6.453262777723731,927469,624130770.6826847,000063,0.0038540442096558747,False
2020-04-30,6.7590308072073375,6.765239328892557,7.121424964849238,6.626966383914992,126147,85341464.56218094,000063,0.005312001446120002,False
2020-05-01,6.8951533777084535,6.817068590303912,6.957517889545437,6.499591168017551,284002,193606111.3783492,000063,0.007631915472779557,False
2020-05-04,6.854041477923189,6.634589200936099,6.891305292190849,6.309988453679974,74596,49491381.603302926,000063,-0.027132802068719413,False
2020-05-05,6.785330532894887,6.779532325022447,7.038837901853991,6.768593847351523,232522,157639041.52788696,000063,0.021611369046340433,False
2020-05-06,6.567400162826512,6.764153656324263,7.026818323659453,6.193121168615336,444273,300513083.7356149,000063,-0.0022709734010013835,False
2020-05-07,6.9643427253342125,6.916529143202918,7.116583759454058,6.435350292449327,867187,599792415.8106709,000063,0.022276927338597933,False
2020-05-08,6.807906006382224,6.789961038078665,7.102996538307989,6.762004068479524,593228,402799500.669733,000063,-0.018468871479111366,False
2020-05-11,6.573317664312965,6.568191736585,6.6918726245566935,6.223016436464081,232208,152518666.67689297,000063,-0.03320663916006172,False
2020-05-12,6.640864575904244,6.5009710793100846,7.074773608514136,6.319151512975052,571855,371761281.6558869,000063,-0.010287001701400922,False
2020-05-13,6.6703894255479135,6.7358369530694535,7.1660375303109145,6.51621303556242,951272,640761309.0020285,000063,0.03549050878272204,False
2020-05-14,6.811097362392433,6.74975092723507,7.227978076244526,6.257268778476477,240094,162057469.9123577,000063,0.0020635331920938814,False
2020-05-15,7.186220880425286,7.264284340774949,7.567127227640106,6.79344586913503,266248,193410117.71626487,000063,0.07346417982729243,False
2020-05-18,7.303245552989288,7.203295597113028,7.519689101839394,7.146041308384207,419648,302284859.0737288,000063,-0.008431141241457558,False
2020-05-19,7.271262192835538,7.221077845894656,7.491973853703325,7.203652697160042,406353,293430664.59128314,000063,0.0024655847770772717,False
2020-05-20,7.226328051498805,7.238126732758547,7.677136454921644,6.758934837220862,529077,382952637.73876935,000063,0.0023582064521024473,False
2020-05-21,7.378090459417813,7.432978852310256,7.678834882482701,7.333681761071653,521955,387968047.68576,000063,0.02656426628107773,False
2020-05-22,7.467272766653597,7.361482182281334,7.529551239842812,6.91389711165308,206893,152303913.3138732,000063,-0.00966540470284754,False
2020-05-25,7.100523944202545,7.142337299340612,7.552179880432658,6.753139067007912,493362,352375781.4677283,000063,-0.030221220295930513,False
2020-05-26,6.9974225142382,6.984167191682908,7.3465808357481475,6.872111631900459,935926,653666366.3043017,000063,-0.02239431813690001,False
2020-05-27,7.373040762486637,7.128933899890376,7.740135685420219,6.864745594467867,36717,26175306.600227494,000063,0.020515942594308334,False
2020-05-28,7.280059206608685,7.31811616273292,7.71680021551098,6.919241170752846,183154,134034224.76691853,000063,0.02619123994440631,False
2020-05-29,7.31333080367502,7.176449824861972,7.609763232159128,7.152129445944016,712111,511042886.1232284,000063,-0.019548132617962448,False
2020-06-01,6.942827641484279,6.999619668210496,7.284358817967719,6.569938164386178,465219,325635606.2425219,000063,-0.024948992949486794,False
2020-06-02,6.831246532841908,6.638808746830824,6.88630180089992,6.153888944136979,15052,9992734.925729755,000063,-0.052923272670964326,False
2020-06-03,6.7502653602025005,6.635530050149017,7.070830116529621,6.403149126495136,46734,31010486.136366416,000063,-0.0004939902165563708,False
2020-06-04,6.9458509506199855,6.8596081576524295,7.035317921947946,6.386470207656684,988262,677909007.7097905,000063,0.03321176865174308,False
2020-06-05,6.96777110278678,6.979015283855025,7.345979595486313,6.789102879962472,917458,640295340.4295063,000063,0.017257509779758214,False
2020-06-08,6.840646259982507,6.839431299014004,7.25957259096439,6.407321410245593,606443,414772523.52679497,000063,-0.020203245251562484,False
2020-06-09,6.59452453147336,6.775924326330856,6.966936487358283,6.2383092869007815,693471,469890701.8504984,000063,-0.009328795368319343,False
2020-06-10,6.330734684327335,6.480916607656569,6.870615395642566,6.262273305035656,638299,413676258.9750581,000063,-0.044513837230854635,False
2020-06-11,6.482610951631144,6.700138276132812,6.773904867084608,6.337021651613773,515510,345398828.2729226,000063,0.03326621225305877,False
2020-06-12,6.6751364364645065,6.656355687476216,6.83834381830481,6.455311973841145,167928,111778849.7886506,000063,-0.006556023698388284,False
2020-06-15,6.57108771795131,6.556935263254889,6.929342513009416,6.474893840227329,841746,551927403.0103749,000063,-0.015048832402922322,False
2020-06-16,6.214779784811522,6.069674089344305,6.290362444595865,6.015260772786362,708123,429807582.5168757,000063,-0.07721839671701891,False
2020-06-17,6.154153242290386,6.271746377574605,6.6376824516245305,6.0477138370966,466650,292671044.7095189,000063,0.03274993338714868,False
2020-06-18,6.387040384777707,6.333313538233216,6.397343558225955,6.2361869744628455,437074,276812668.14097446,000063,0.009768719969770256,False
2020-06-19,6.15798236082352,6.239312119267568,6.248520284624731,5.896403757112176,718665,448397524.4193428,000063,-0.014953625943427622,False
2020-06-22,6.433670018244641,6.461083322203093,6.554852653417149,6.149487698542901,520718,336440238.537095,000063,0.034927061662519715,False
2020-06-23,6.351392047623878,6.31164433451814,6.550407899370527,5.899553586436236,472934,298499120.1701001,000063,-0.023400766224222443,False
2020-06-24,6.587975999245905,6.657190641569927,7.04489580344178,6.322327835646226,954127,635180533.5269189,000063,0.05330133552256291,False
2020-06-25,6.519572675213457,6.55173804014597,6.673976229486399,6.096709809972278,644177,422047895.5487111,000063,-0.015967205879977752,False
2020-06-26,6.575368635023548,6.65905748568351,6.832382305713827,6.208280969680757,646635,430597963.7254957,000063,0.016247591782669563,False
2020-06-29,6.290279521879849,6.216482840154547,6.477798814197392,5.846790246808959,974906,606048641.9763708,000063,-0.06877366883526179,False
2020-06-30,5.776791358442815,5.9048629354072,5.978579024148472,5.452387587049184,372611,220021688.3225012,000063,-0.05142804927230731,False
2020-07-01,5.381804254775472,5.445678620666424,5.8059180806972845,5.269968620144548,99308,54079945.24611413,000063,-0.0809538572502032,False
2020-07-02,5.751938836945178,5.685013276534378,5.969444552646087,5.455040973080826,967816,550204680.9242395,000063,0.04301108204834566,False
2020-07-03,6.007351395249048,5.775345293202396,6.271935116618848,5.469375337267746,728330,420635723.7398101,000063,0.015764583089142702,False
2020-07-06,5.6893912205995125,5.600783589197807,6.095752752059385,5.10194886280004,643979,360678701.4988015,000063,-0.03069153105641321,False
2020-07-07,5.46978393591821,5.591225883468685,5.944747245456665,5.063541116482529,571819,319716919.345918,000063,-0.0017079521020532432,False
2020-07-08,5.6515407860958655,5.675693587496313,6.001449805646407,5.310007746712175,580254,329334390.69190854,000063,0.014994211467775674,False
2020-07-09,5.321637425170333,5.348288527796833,5.815375292289668,4.87572086815755,662074,354096277.875256,000063,-0.05941616557829395,False
2020-07-10,5.304976215800421,5.28774259704945,5.780303106834946,5.030219351203127,877006,463738198.40679497,000063,-0.011385183823626832,False
2020-07-13,5.347252902882576,5.166220192325403,5.521420193265713,4.925146695360576,678713,350638080.5393751,000063,-0.02325010742402999,False
2020-07-14,5.072356648774226,5.168579361395584,5.624666669343874,5.0043006306181095,761857,393771836.6534756,000063,0.00045654859562520864,False
2020-07-15,5.539888012920047,5.644321789698208,6.103241272008022,5.131276290145862,448868,253355543.3098255,000063,0.08805218111038962,False
2020-07-16,5.469828250653241,5.399251669849929,5.830194811982262,5.218240075917649,114583,61866245.40864144,000063,-0.04438968253077568,False
2020-07-17,5.158382425433409,5.238931022564002,5.737570997906371,4.7474793827378,100049,52414980.98765059,000063,-0.030142890115799143,False
2020-07-20,5.071780654669715,4.938107870500089,5.173205371422359,4.517759633515198,376475,185907416.0546521,000063,-0.059135238531829504,False
2020-07-21,5.009019563808054,5.051695853988735,5.124152374627934,4.790690023642443,803043,405672899.3674676,000063,0.022741763923718496,False
2020-07-22,4.960989384188976,4.937779676838503,5.017472824554259,4.877109847807108,943320,465790632.4755296,000063,-0.02280822755245753,False
2020-07-23,5.092867123723563,5.025196060901292,5.462704333517977,4.966199210374486,172717,86793678.80506885,000063,0.01754869824538417,False
2020-07-24,5.211542310606763,5.116032436325575,5.542555631356046,4.735567042529265,571101,292177124.0417972,000063,0.017914753590819583,False
2020-07-27,5.00488348521545,4.937058580537794,5.409616636442123,4.793654439738456,964659,476257799.3243008,000063,-0.03560949904896765,False
2020-07-28,5.210967538954484,5.225295301186658,5.638914767571307,5.015172285609111,781988,408611822.1984352,000063,0.05674158840674483,False
2020-07-29,5.0463873553784895,4.926295760330464,5.096964558576692,4.45079800983436,36431,17946988.084459912,000063,-0.05892397466341741,False
2020-07-30,4.791092014437403,4.758363231748775,5.155542329336043,4.333417492980828,447160,212774970.27087823,000063,-0.034683588329954836,False
2020-07-31,4.717341175147522,4.732241561136996,5.071068901133451,4.341461487601944,993923,470348372.9169966,000063,-0.005504756997922859,False
2020-08-03,4.946078841337787,5.041585096210656,5.259226618072274,4.585948565694452,945845,476855805.5325368,000063,0.06332154261782902,False
2020-08-04,5.193063178503993,5.19265249311672,5.316329728622057,4.787614434839298,587099,304860108.6056333,000063,0.029524108439992234,False
2020-08-05,5.37536660271081,5.316619350738203,5.376574550315708,5.137608695547809,673912,358293357.9894684,000063,0.023592996681569427,False
2020-08-06,5.193971541310967,5.021054456314094,5.551575553527897,4.658904952819572,746471,374807154.10592383,000063,-0.05719767827088176,False
2020-08-07,5.456361808337855,5.446071436091177,5.764213364076299,5.401016255623119,33357,18166460.48936934,000063,0.08125454862789508,False
2020-08-10,5.342950285812887,5.443111275229351,5.909527887943405,5.102694838566398,86196,46917441.94796692,000063,-0.0005436883581109691,False
2020-08-11,5.657031959053392,5.551338761907351,5.803765252120413,5.503319722655455,970976,539021670.5681752,000063,0.019688294057185054,False
2020-08-12,5.616907672013122,5.655489310971081,5.862743649913794,5.173132254017856,591130,334312939.6394335,000063,0.018587515932276425,False
2020-08-13,5.632309166992194,5.511216641671488,6.0614637014381305,5.391826558149469,858355,473058036.046193,000063,-0.025841228062113707,False
2020-08-14,6.044762137302323,6.000706381584538,6.167356894061875,5.536741320682669,380195,228143856.27465335,000063,0.08509178766076166,False
2020-08-17,6.170649776000599,6.090181662339687,6.518021828157526,5.766604853127668,296223,180405188.2563249,000063,0.014800718326858616,False
2020-08-18,6.057337586834339,5.903594991439934,6.080745602210834,5.642279205202533,118148,69749794.10486452,000063,-0.031116424955039437,False
2020-08-19,5.743628194414627,5.628698340771751,5.768452280569844,5.571632921534092,218649,123070926.35114026,000063,-0.04768327108707527,False
2020-08-20,5.481473977545755,5.565221269778173,5.842434348622758,5.449487182154967,427082,237680583.0339402,000063,-0.011341469943734877,False
2020-08-21,5.369571971809677,5.5039760779137135,5.643486094864785,4.941907303464954,238801,131435499.13818727,000063,-0.011065990591174609,False
2020-08-24,5.039922963787085,5.207129742623682,5.591215371835372,4.982944211535629,679672,353914028.6428523,000063,-0.05544196347948659,False
2020-08-25,5.09066852019015,5.083290720286634,5.38593235750943,5.083166937333157,963284,489665261.820059,000063,-0.024069959377087353,False
2020-08-26,4.946308974594212,4.886843031408921,5.022097192522107,4.797174394297727,340384,166340317.84030938,000063,-0.03941233330523538,False
2020-08-27,4.775308994210199,4.829129099547837,5.214712145483389,4.681338181642222,180837,87328521.89749321,000063,-0.01188035739656676,False
2020-08-28,4.604998783680451,4.5642092325761086,4.679889046885683,4.071159335339268,321547,146760778.610715,000063,-0.05642086568219669,False
2020-08-31,4.091753392972757,4.040694738496266,4.530214560961339,4.007598665520555,987049,398836370.09380007,000063,-0.12182863290864203,False
2020-09-01,4.283247218545034,4.251568368918074,4.295321338119639,3.95436278436531,872439,370923405.6210515,000063,0.05087130067986961,False
2020-09-02,4.195381790298883,4.133027469323856,4.46565511248588,3.8708267969831223,466231,192694553.00503305,000063,-0.02827776099530815,False
2020-09-03,4.067612995247476,4.026561713654056,4.14408099480651,3.640237540162404,775169,312126581.70115006,000063,-0.026097342838674556,False
2020-09-04,4.149785368621493,4.085151226665942,4.2081889561841965,4.082771041121301,153987,62906018.19406084,000063,0.014445908609418107,False
2020-09-07,3.899102122349575,3.926615440974676,4.32567799017034,3.5463037490483145,663101,260374262.55257487,000063,-0.039580903740357186,False
2020-09-08,3.981363557133517,3.8367430938137455,4.13273903162947,3.814494270808249,270115,103636186.07855,000063,-0.023153989816050782,False
2020-09-09,3.7779802948807744,3.710871219788543,4.192413837516401,3.4004772692178022,479040,177765574.91275036,000063,-0.03335717487925099,False
2020-09-10,3.718601061621548,3.873336015915039,4.346374385355711,3.225952980332893,882033,341641018.61255896,000063,0.04284947614970108,False
2020-09-11,4.230630350721036,4.291570206862068,4.612848459975927,4.150262693016116,234539,100654058.47472228,000063,0.10253652622567698,False
2020-09-14,4.094078767426515,4.146889870097022,4.495317968607313,3.628785589080613,349252,144830958.0911125,000063,-0.03429405717001723,False
2020-09-15,3.86414934607527,3.862564961303157,4.265875205433163,3.8239751722985673,201167,77702060.55704722,000063,-0.0710271638453084,False
2020-09-16,4.016334613384279,3.885490939146048,4.283532010114219,3.6521901270373194,97869,38026911.27232846,000063,0.005917883155626128,False
2020-09-17,4.01283714917108,4.068485947131555,4.536700843231467,3.5450923212488257,852329,346768855.88326913,000063,0.04602158338395701,False
2020-09-18,4.011199703014889,4.039500594147731,4.162163715444204,3.910513113225365,784480,316890742.6097012,000063,-0.007149858060293539,False
2020-09-21,4.083129063757495,4.103540234368429,4.459720723344159,3.7724536611832633,480310,197097140.99695003,000063,0.015729003908036575,False
2020-09-22,4.031076139629993,3.9806877350499663,4.3701284589769385,3.510020055984563,945947,376551962.090731,000063,-0.0303954708103433,False
2020-09-23,4.00619606502251,4.002848406504803,4.209421939090306,3.604330807753671,156161,62508881.00081966,000063,0.005551607202248014,False
2020-09-24,4.185336364527246,4.011623294390458,4.307394792147039,3.5343024288055966,956927,383883064.42311776,000063,0.002189761651042747,False
2020-09-25,4.288675202137504,4.289496083788342,4.772985186615168,4.010898661715222,437172,187524758.1941917,000063,0.06697329208113512,False
2020-09-28,4.103271652914235,4.215266661729942,4.4457987588445365,3.787741388651933,800688,337511343.2847224,000063,-0.01745640865967111,False
2020-09-29,4.1059948603720064,4.198697415556534,4.565795404981127,3.834213846482417,645689,271105273.55532825,000063,-0.0039385163615138835,False
2020-09-30,4.316081456109957,4.266962154094772,4.527677521577971,3.998930487343034,988707,421877535.048858,000063,0.016127796692393143,False
2020-10-01,4.254442362171728,4.304200452649576,4.7454230500952,3.792121061021704,560310,241168655.5624084,000063,0.008689260620549876,False
2020-10-02,4.3618178632094455,4.304313028769283,4.6488605975065616,4.17625606268831,222620,95822616.64646176,000063,2.615460147819721e-05,False
2020-10-05,4.248076006419909,4.26510682943189,4.686377742759338,4.12211589888321,648816,276726955.2644681,000063,-0.009150321385048496,False
2020-10-06,4.412463498405843,4.507572471042609,4.559142200725934,4.315785229410333,399873,180245652.6713221,000063,0.055291525283360836,False
2020-10-07,4.508984504683245,4.424388862364473,4.7340411880104725,4.329961697153467,132948,58821365.04736319,000063,-0.018626595124074982,False
2020-10-08,4.471473533436535,4.407311531509754,4.549465363591279,4.276106536760641,601527,265111688.3614468,000063,-0.0038672852060188307,False
2020-10-09,4.1046308289249,4.052296702683977,4.385802000890226,3.590660982420076,999378,404977617.4134907,000063,-0.0839810660478678,False
2020-10-12,3.910048969963921,3.83548102930116,4.3882696784774,3.8109151739866953,160088,61401448.70187642,000063,-0.054988949145159755,False
2020-10-13,3.755944835754229,3.8321566523676287,4.182734508247229,3.622663301827591,91816,35185329.51937862,000063,-0.0008671189954052229,False
2020-10-14,3.999637780160695,4.026029336216672,4.145845664737002,3.971497721945461,431181,173594735.52192408,000063,0.049352874554500215,False
2020-10-15,3.926377172750384,3.958340636172824,4.228268801644479,3.4438712034462733,387280,153298616.15770113,000063,-0.016955707702965787,False
2020-10-16,3.975305175963263,3.99042771943549,4.145321023386719,3.803756415024163,705544,281542233.4881394,000063,0.008073516831234251,False
2020-10-19,4.20369409051658,4.176903685463973,4.236267420619638,3.953818023716272,670304,279979524.7981243,000063,0.045671803935140164,False
2020-10-20,4.54533707576441,4.40928885776605,4.650235630876674,4.082926229557614,22672,9996739.69832719,000063,0.054143192767956996,False
2020-10-21,4.34987401978823,4.432870506955563,4.689310535379343,4.243599038084711,941288,417260781.3751188,000063,0.0053339244694472635,False
2020-10-22,4.611946454326544,4.563700401847567,4.647615007629065,4.44185813659863,128996,58869909.70367288,000063,0.029086441895673318,False
2020-10-23,4.231365475716256,4.220498502506174,4.669211156683604,4.219622121969276,188088,79382512.23393811,000063,-0.07818053645095946,False
2020-10-26,4.094523418229714,4.187860004780845,4.447307504131787,3.710489689036522,540226,226239085.89427364,000063,-0.0077633848804440735,False
